공고명,회사명,등록일,지원마감일,근무지역,경력,학력,근무형태,"급여(월급,연봉)",직무분야,링크
[PTKOREA] 플랫폼 Back-End 개발/운영,펑타이그레이터차이나(유),수정일 23/10/04,~ 10/31(화),서울 강남구,경력 5~14년,대졸↑,정규직,,"GCP, Spring, SQL, Python, Kafka 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46565639&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a59381f0-644c-439a-a9c5-b0e8d9ba14e3
SE(시스템 엔지니어),(주)위메이드,등록일 23/09/25,~ 12/24(일),경기전체,경력 5~10년,학력무관,정규직,,"GCP, 메타버스, SE(시스템엔지니어), DevOps, AWS 외 등록일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46651340&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a59381f0-644c-439a-a9c5-b0e8d9ba14e3
Backend 개발자 (실무경력 3년 이상),(주)엑스포럼,수정일 23/09/08,~ 10/31(화),서울전체,경력 3~6년,학력무관,정규직,,"GCP, SQL, RDBMS, MongoDB, AWS 외 수정일 23/09/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46097469&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a59381f0-644c-439a-a9c5-b0e8d9ba14e3
AWS Managed Service (Enterprise Cloud Engineer) 채용,메가존클라우드(주),등록일 23/09/04,~ 11/03(금),서울 강남구,경력무관,학력무관,정규직,,"GCP, 유지보수, SQL, Python, 쉘스크립트 외 등록일 23/09/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46497372&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a59381f0-644c-439a-a9c5-b0e8d9ba14e3
DSO(PM/PMO/개발자/SaaS 서비스운영자 등) 채용,메가존클라우드(주),등록일 23/10/10,~ 12/09(토),서울 강남구,경력무관,학력무관,정규직,,"GCP, 사업관리, Spring, SpringBoot, Python 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46720297&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a59381f0-644c-439a-a9c5-b0e8d9ba14e3
[버즈앤비] Data Engineer 채용 (3년 이상),버즈앤비(주),수정일 23/08/18,상시채용,서울 강남구,경력 3~5년,초대졸↑,정규직,,"GCP, Python, Pytorch, 모델링, MongoDB 외 수정일 23/08/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=42457612&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a59381f0-644c-439a-a9c5-b0e8d9ba14e3
아이엠아이에서 파티원(시스템인프라 운영 담당자)을 구합니다.,㈜아이엠아이,등록일 23/10/04,~ 10/31(화),서울 강남구,신입·경력,학력무관,정규직,,"GCP, H/W, IDC, VPN, ISMS 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46678623&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a59381f0-644c-439a-a9c5-b0e8d9ba14e3
[티디지] 매니지드서비스사업본부 엔지니어 채용 (경력),(주)티디지,등록일 23/09/13,~ 10/31(화),서울 강남구,경력무관,고졸↑,정규직,,"GCP, 유지보수, Windows, SQL, VMware 외 등록일 23/09/13",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46572184&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a59381f0-644c-439a-a9c5-b0e8d9ba14e3
㈜푸드테크 하반기 신입/경력 전부문 채용,(주)푸드테크,수정일 23/09/26,~ 10/31(화),서울 강남구,신입·경력,초대졸↑,정규직,,"GCP, 웹마스터, 유지보수, 파워빌더, Apache 외 수정일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46366150&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a59381f0-644c-439a-a9c5-b0e8d9ba14e3
Backend 개발자 채용 (실무 경력 3년 이상),(주)엑스포럼,수정일 23/10/04,채용시,서울 송파구,경력3년↑,학력무관,정규직,,"GCP, 풀스택, MariaDB, IaaS, MongoDB 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46523217&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a59381f0-644c-439a-a9c5-b0e8d9ba14e3
CJ올리브네트웍스 수시 채용,씨제이올리브네트웍스(주),등록일 23/09/27,~ 10/22(일),서울 용산구,경력 4~16년,대졸↑,정규직,,"GCP, 설계엔지니어, 회계, ABAP, 회계결산 외 등록일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46667909&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a59381f0-644c-439a-a9c5-b0e8d9ba14e3
웹개발자 [백엔드/프론트] 분야별 모집,(주)에이에스티홀딩스,수정일 23/10/10,~ 11/24(금),경기 수원시 영통구,경력4년↑,학력무관,정규직,,"GCP, Spring, PostgreSQL, SpringBoot, GIS 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46650680&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a59381f0-644c-439a-a9c5-b0e8d9ba14e3
백엔드 개발자(1~3년),(주)에이아이파크,수정일 23/10/05,상시채용,서울 마포구,경력 1~3년,대졸↑,정규직,,"GCP, RestAPI, 인터페이스, Python, SaaS 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46667353&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a59381f0-644c-439a-a9c5-b0e8d9ba14e3
인텔렉투스 신입/경력 개발자 채용,주식회사 인텔렉투스,수정일 23/10/06,~ 10/27(금),서울 서초구,신입·경력,대졸↑,정규직,,"GCP, 로봇설계, AI(인공지능), ETL, Python 외 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46665333&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a59381f0-644c-439a-a9c5-b0e8d9ba14e3
DevSecOps Engineer,이마고웍스(주),수정일 23/07/20,상시채용,서울 강남구,경력 3~10년,대졸↑,정규직,,"GCP, Python, SE(시스템엔지니어), Git, DevOps 외 수정일 23/07/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46149423&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a59381f0-644c-439a-a9c5-b0e8d9ba14e3
[케이디디아이코리아] 서버 네트워크 구축 PM,케이디디아이코리아(주),수정일 23/09/15,상시채용,서울 중구,경력 10~20년,초대졸↑,정규직,,"GCP, VMware, IDC, VoIP, SE(시스템엔지니어) 외 수정일 23/09/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46586579&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a59381f0-644c-439a-a9c5-b0e8d9ba14e3
WEB/Mobile 백엔드 개발 경력자 모십니다.,(주)엔에이피에스,등록일 23/10/05,~ 11/04(토),경기 부천시,경력3년↑,대졸↑,정규직,,"GCP, 유지보수, 풀스택, Spring, SQL 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46700776&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a59381f0-644c-439a-a9c5-b0e8d9ba14e3
"DBA(게임, 플랫폼)",(주)위메이드,수정일 23/10/10,~ 11/07(화),경기전체,경력 5~10년,학력무관,정규직,,"GCP, 메타버스, SQL, RDBMS, 모델링 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45884113&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
(주)요일-백엔드 개발 모집,(주)요일,등록일 23/09/20,상시채용,서울 강남구,경력 5~10년,학력무관,정규직,,"GCP, Spring, SpringBoot, Android, Maven 외 등록일 23/09/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46623690&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
"Qoo10 기술본부 경력 채용 (시스템 엔지니어, DBA, 보안)",지오시스(유),수정일 23/10/06,~ 10/31(화),서울 강남구,신입·경력,학력무관,정규직,,"GCP, Splunk, SQL, Python, VDI 외 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46557807&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
[면접비지급][(주)이에스티소프트] IT 분야별 신입/경력 채용,(주)이에스티소프트,등록일 23/10/10,~ 10/16(월),서울 영등포구,경력무관,고졸↑,정규직·기간제,,"GCP, 유지보수, Ajax, 인터페이스, API 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46728091&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
[연구개발 에너지SW팀] 백엔드 엔지니어,(주)크로커스,수정일 23/09/05,상시채용,서울 강남구,경력 2~10년,학력무관,정규직,,"GCP, MongoDB, IoT, 클라우드, Javascript 외 수정일 23/09/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44055056&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
클라우드 시스템 개발 신입/경력,디딤365(주),수정일 23/09/25,~ 10/24(화),서울 금천구,신입·경력,고졸↑,정규직,,"GCP, 유지보수, Python, ASP, ASP.NET 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46648568&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
"DBA(게임, 플랫폼)",(주)위메이드,수정일 23/09/21,~ 11/20(월),경기 성남시 분당구,경력5년↑,학력무관,정규직,,"GCP, 메타버스, SQL, 모델링, Git 외 수정일 23/09/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46630928&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
(주)솔리드이엔지 사무직 - 클라우드 기술 신입사원 모집,(주)솔리드이엔지,수정일 23/08/22,~ 10/21(토),대전 유성구,신입,학력무관,정규직,,"GCP, 유지보수, 메타버스, Spring, SQL 외 수정일 23/08/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46412032&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
[중고나라] SRE DevOps 엔지니어 채용 (3년 이상),(주)중고나라,수정일 23/09/14,채용시,서울 서초구,경력 1~3년,대졸↑,정규직,,"GCP, 아키텍쳐, Python, 취약점진단, 쉘스크립트 외 수정일 23/09/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46511838&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
AI Developer (Back End),(주)미니레코드,등록일 23/10/10,상시채용,서울전체,경력 2~5년,학력무관,정규직,,"GCP, Spring, SpringBoot, Python, Pytorch 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46719371&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
Backend Developer 경력 채용,포스페이스랩(주),수정일 23/10/07,~ 11/05(일),서울 강남구,경력5년↑,고졸↑,정규직,,"GCP, 아키텍쳐, SQL, Python, API 외 수정일 23/10/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46705221&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
시스템 운영,아주큐엠에스(주),등록일 23/09/14,상시채용,경기전체,경력 1~3년,초대졸↑,정규직,,"GCP, SE(시스템엔지니어), DevOps, AWS, Linux 외 등록일 23/09/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46579613&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
[덴컴] DevOps/MLOps 부문 경력사원 모집,(주)덴컴,수정일 23/08/31,~ 10/30(월),서울 강남구,경력 3~12년,대졸↑,정규직,,"GCP, DevOps, 음성인식, 클라우드, 네트워크 외 수정일 23/08/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46481721&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
[CJ그룹 계열사] Diware 하반기 IT직무 경력사원 공개채용,디아이웨어(주),수정일 23/10/11,~ 10/15(일),서울 용산구,경력1년↑,학력무관,정규직,,"GCP, Android, IDC, ASP, IoT 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46685813&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
[개발] SRE DevOps 엔지니어 (경력),(주)중고나라,등록일 23/10/06,상시채용,서울 서초구,경력 3~5년,대졸↑,정규직,,"GCP, SE(시스템엔지니어), Git, Kubernetes, DevOps 외 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46712193&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
DevOps CI/CD 개발 및 운영,원테크스탑피티이엘티디(영업소),수정일 23/09/21,상시채용,서울 서초구,경력 5~15년,대졸↑,정규직,,"GCP, Python, SE(시스템엔지니어), Git, DevOps 외 수정일 23/09/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46629968&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
보안인프라팀 시스템 운영 엔지니어 경력직 채용 (정규직),(주)골프존카운티,수정일 23/10/05,채용시,서울 강남구,경력 3~12년,대졸↑,정규직,,"GCP, UTM, VPN, 보안관제, AWS 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46449233&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
"클라우드 운영,기술지원 신입/경력직 모집 (Cloud기술본부)",소프트캠프(주),수정일 23/09/18,채용시,경기 성남시 분당구,신입·경력,대졸↑,정규직,,"GCP, QA/테스터, AWS, Linux, 클라우드 외 수정일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46528915&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
Data Scientist - 마케팅 믹스 최적화 Task,콘센트릭스서비스코리아(유),수정일 23/09/26,~ 10/26(목),서울 용산구,경력 2~15년,학력무관,정규직,,"GCP, Git, AWS, Tensorflow, 클라우드 외 수정일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46654506&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
[TEXTNET] AI 데이터 기반 NLP 모델러 모집,(주)스피링크,등록일 23/09/25,~ 10/31(화),서울 용산구,경력3년↑,대졸↑,정규직,,"GCP, AI(인공지능), NLP(자연어처리), NLU(자연어이해), Python 외 등록일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46652020&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
클라우드 엔지니어 채용,디딤365(주),수정일 23/09/25,~ 10/24(화),서울 금천구,경력1년↑,초대졸↑,정규직,,"GCP, PostgreSQL, SQL, UTM, MariaDB 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46648537&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
[(주)파이오링크] 기술엔지니어 모집(ADC/ 웹방화벽/ 클라우드),(주)파이오링크,수정일 23/08/28,~ 10/27(금),서울 금천구,신입·경력,초대졸↑,정규직·인턴직,,"GCP, AWS, 방화벽, 클라우드, Azure 외 수정일 23/08/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46449170&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
클라우드 시스템 개발 / 업무자동화 개발 신입/경력사원 영입,디딤365(주),수정일 23/10/05,상시채용,서울 금천구,신입·경력,학력무관,정규직,,"GCP, 유지보수, .NET, Python, ASP 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46490914&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
리눅스 엔지니어(게임 플랫폼),(주)위메이드,등록일 23/08/17,~ 11/16(목),경기전체,경력 5~10년,학력무관,정규직,,"GCP, 메타버스, Python, SE(시스템엔지니어), DevOps 외 등록일 23/08/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46377291&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
"[드림씨아이에스] Front End 및 Java 개발자, IT QA 채용",(주)드림씨아이에스,수정일 23/08/24,채용시,서울 종로구,경력무관,초대졸↑,정규직,,"GCP, 유지보수, Spring, SQL, API 외 수정일 23/08/24",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46382066&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
Microsoft Cloud (Azure) 인프라 엔지니어 모집 (경력),씨앤토트㈜,수정일 23/09/19,상시채용,서울 서초구,경력3년↑,학력무관,정규직,,"GCP, 유지보수, Windows, Python, VDI 외 수정일 23/09/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46580715&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
[메타넷티플랫폼] Multi-Cloud Engineer 경력직 채용,(주)메타넷티플랫폼,수정일 23/08/29,~ 10/27(금),서울 종로구,경력무관,학력무관,정규직,,"GCP, 유지보수, 아키텍쳐, Python, SaaS 외 수정일 23/08/29",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46455552&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
