공고명,회사명,등록일,지원마감일,근무지역,경력,학력,근무형태,"급여(월급,연봉)",직무분야,링크
[분자진단시약 제조기업] 생물정보학(BI) 연구원 채용,(주)브이비젼,등록일 23/09/30,채용시,서울 강남구,경력5년↑,대졸↑,정규직,,"머신러닝, Python, R, Java, 시료채취 외 등록일 23/09/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46670344&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
[토코보] 화장품 해외 영업/마케팅 신입 채용,(주)픽톤,등록일 23/09/04,~ 11/03(금),서울 마포구,경력무관,학력무관,정규직,"2,800 이상 (면접 후 협의)","해외영업지원, 영업, 수출입, 해외영업, 화장품영업 외 등록일 23/09/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46502584&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
[화장품] 메이크프렘 온라인영업 대리급 채용,(주)매그니프,수정일 23/10/06,~ 10/31(화),서울 강남구,경력 5~8년,대졸↑,정규직,,"상품관리, 영업MD, 화장품판매, 브랜드MD, 자사몰관리 외 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46510911&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
[화장품] 메이크프렘 국내영업 대리급 채용,(주)매그니프,수정일 23/10/06,~ 10/31(화),서울 강남구,경력 5~8년,대졸↑,정규직,,"유통MD, 영업MD, 화장품판매, 홈쇼핑영업, 브랜드MD 외 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46510952&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
SW 개발기업 영어가능 개발팀장 (Tech Lead) 채용,(주)핀커스코리아,수정일 23/10/10,~ 11/03(금),서울 강남구,경력 10~20년,대졸↑,정규직,,"아키텍쳐, Android, 알고리즘, DevOps, AWS 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46691267&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
[화장품] 메이크프렘 해외영업 B2B 채용,(주)매그니프,등록일 23/10/06,~ 11/05(일),서울 강남구,신입·경력,대졸↑,정규직,,"화장품, 해외영업관리, 거래처영업, 온라인영업, 화장품판매 외 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46712393&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
파우더룸 글로벌 채널팀 경력/인턴 (북미),(주)파우컴퍼니,수정일 23/10/06,~ 10/13(금),서울 강남구,경력무관,학력무관,정규직·계약직,,"글로벌마케팅, 콘텐츠기획, 마케팅, 커뮤니티 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46705070&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
2023 케어웰 브랜드마케터/영업관리 채용(신입/경력),한국엔테랄푸드(주),수정일 23/09/19,~ 10/15(일),서울 성동구,경력무관,학력무관,정규직,,"브랜드기획, 기획, 브랜드관리, 브랜드기획, 영업 외 수정일 23/09/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46592872&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
[플랫폼 솔루션 유망 개발사] B2B 영업대표 경력직 채용,반석써치(주),등록일 23/10/10,~ 11/09(목),서울 송파구,경력8년↑,대졸↑,정규직,,"영업, 기업영업, B2B, 영업전략, 솔루션기술영업 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46719339&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
[몽베스트] 자사쇼핑몰 AMD 채용,(주)온나인슈퍼,등록일 23/09/22,~ 10/22(일),서울 강남구,신입·경력,대졸↑,정규직,,"자사몰관리, 기획MD, 쇼핑몰, AMD, 상품관리 외 등록일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46637688&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
[화장품]메이크프렘 상품기획 경력직 채용,(주)매그니프,등록일 23/10/10,~ 11/09(목),서울 강남구,경력 4~10년,대졸↑,정규직,,"상품분석, 화장품, 화장품, 상품관리, 아이템선정 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46721735&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
[쌔뮤] SAM'U 화장품 일본 온라인MD 경력직 채용 공고,(주)쌤시크코스메틱,등록일 23/10/10,~ 11/09(목),서울 강남구,경력3년↑,초대졸↑,정규직,,"브랜드MD, 영업관리, 영업지원, 화장품, 매출관리 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46720531&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
[신입/경력] 뷰티브랜드 잇퓨 SCM/물류/구매/생산 채용,루씨드(Luccid),수정일 23/10/09,상시채용,서울 광진구,경력무관,학력무관,정규직,,"구매, SCM, 물류관리, ERP, 구매관리 외 수정일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46637954&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
[재택근무] 한영 비즈니스/엔터/게임 분야 번역가 모집,업템포마케터즈,수정일 23/08/31,상시채용,서울 강남구,경력무관,대졸↑,프리랜서,,"통/번역, 영상자막, 컨설팅 수정일 23/08/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46478002&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
[(주)바우로] 남성의류 쇼핑몰 : 브랜드 매니저 인재채용,(주)바우로컴퍼니,등록일 23/10/10,~ 11/09(목),서울 마포구,경력무관,학력무관,정규직,,"뷰티매니저, BM(브랜드매니저), 마케팅, 행사기획, 산업디자인 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46729615&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
[NAMING.(네이밍)/VASOL(바솔)] 화장품 온라인 MD (경력),(주)포컴퍼니,수정일 23/10/11,~ 10/22(일),서울 송파구,경력5년↑,학력무관,정규직,,"유통MD, 상품분석, 채널관리, 상품관리, 시장조사 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46733587&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
[화장품브랜드 잇퓨] 퍼포먼스 마케팅 경력직 채용,루씨드(Luccid),수정일 23/09/25,상시채용,서울 광진구,경력1년↑,학력무관,정규직,,"퍼포먼스마케팅, 디지털마케팅, 마케팅전략, 마케팅, 광고캠페인 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46597103&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
자동화 장비 설계 부문 채용 (경력),(주)에이치피케이,등록일 23/09/22,~ 10/22(일),경기 평택시,경력 5~10년,학력무관,정규직,,"기계조작원, 자동차, 메카트로닉스, 기계설계, 생산자동화 외 등록일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46633852&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
[딸맘드] 화장품 브랜드 마케팅 컨텐츠 기획자 모집 /경력,(주)케이언바운드,등록일 23/08/31,채용시,경기 광명시,경력2년↑,학력무관,정규직,,"마케팅, 오픈마켓 등록일 23/08/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46477554&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
파우더룸 글로벌 채널팀 경력/인턴 (일본),(주)파우컴퍼니,등록일 23/10/06,~ 10/13(금),서울 강남구,경력무관,학력무관,정규직·계약직,,"도서관, 글로벌마케팅, 메이크업, 디자인, 콘텐츠기획 외 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46706272&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
성장하는 뷰티샵 고객관리 (CS)팀 채용,(주)에이블코퍼레이션,수정일 23/09/20,~ 10/16(월),경기 성남시 분당구,경력무관,학력무관,정규직,"2,500 이상 (면접 후 협의)","텔레마케터, 인바운드, 콜센터/고객센터, 매장매니저, 이미지컨설턴트 외 수정일 23/09/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46377278&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
공기정화소재 품질관리/시험분석원 모집,(주)와이파인텍,등록일 23/10/04,~ 11/03(금),충북 청주시 흥덕구,경력무관,초대졸↑,정규직,,"시료분석, 기계설비 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46678394&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
(주)한국비엔씨 아이스트 화장품 마케팅 팀장급 채용,(주)한국비엔씨,등록일 23/09/08,채용시,서울 강남구,경력7년↑,초대졸↑,정규직,,"오프라인마케팅, 마케팅, SNS마케팅, 브랜드마케팅, 화장품 등록일 23/09/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46539515&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
공기정화소재 품질관리 팀장급 모집,(주)와이파인텍,등록일 23/10/04,~ 11/03(금),충북 청주시 흥덕구,경력5년↑,초대졸↑,정규직,,"시료분석, 기계설비 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46678432&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
LIFE & STYLE (주) 백화점 및 B2B 영업 채용,라이프앤스타일 주식회사,등록일 23/10/04,~ 12/03(일),서울 마포구,경력무관,초대졸↑,정규직,,"상품관리, 브랜딩, 상품기획, 기획, 백화점영업 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46690205&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
[화장품] 메이크프렘 해외영업 온라인 MD 채용,(주)매그니프,수정일 23/10/06,~ 11/04(토),서울 강남구,신입·경력,대졸↑,정규직,,"해외영업관리, 거래처영업, 온라인영업, 화장품판매, 바이어발굴/관리 외 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46702380&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
[청담/하이엔드오디오] (주)알피스페이스 Heis 오디오 영업,(주)알피스페이스,등록일 23/10/04,~ 11/03(금),서울 강남구,경력무관,학력무관,계약직,,"영업, 음향, 판매 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46689647&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
[성장기업] 건강기능식품 기획 및 개발 MD(대리-과장급),(주)유니크오브제(unique objet Corp.),수정일 23/09/06,채용시,서울 마포구,경력2년↑,학력무관,정규직,,"상품기획, 기획, 건강기능식품, 화장품, 뷰티 수정일 23/09/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46525144&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=6877893c-8eed-4312-b464-8085d10ef176
"[프레이저 플레이스 서울 호텔] 세일즈 지배인, SM Admin",디에스디엘(주),등록일 23/10/04,~ 11/03(금),서울 중구,신입·경력,초대졸↑,정규직,,"기업영업, 콘도, 영업직, 해외영업, 호텔 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46690518&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
[화장품브랜드 잇퓨] MD/마케팅 경력직 채용,루씨드(Luccid),수정일 23/09/25,상시채용,서울 광진구,경력1년↑,학력무관,정규직,,"디지털마케팅, 마케팅전략, 마케팅, 브랜드마케팅, 바이럴마케팅 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46597099&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
향수 브랜드 MD 모집,에이엠컴퍼니,등록일 23/09/10,~ 11/09(목),경기 수원시 영통구,신입·경력,초대졸↑,정규직·아르바이트,,"화장품, 상품기획, 브랜드기획, 콘텐츠마케팅, 마케팅기획 외 등록일 23/09/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46547778&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
일반 사무직 정규직 채용,(주)라이프사이언스,등록일 23/09/25,~ 10/15(일),대구 동구,경력무관,대졸↑,정규직,"2,928 이상 (면접 후 협의)","사무직, 생명공학 등록일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46648154&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
[투에이엔] 해외영업 인재 영입,(주)이안에프엔씨,등록일 23/08/30,~ 10/29(일),서울 성동구,경력3년↑,초대졸↑,정규직,,"B2B, B2C, 해외영업, 실적관리, 뷰티 등록일 23/08/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46467520&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
이차전지 제조업 시설물 유지관리 인원채용,(주)에스엠랩,수정일 23/10/06,~ 11/05(일),울산 울주군,경력무관,학력무관,정규직,,"소방/방재, 가스설비, 전기기술 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46709461&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
투에이엔 웹디자이너 / 컨텐츠 / 리터칭 / VMD 등 (신입/경력),(주)이안에프엔씨,등록일 23/09/22,~ 10/22(일),서울 성동구,경력무관,초대졸↑,정규직,,"그래픽디자인, 광고디자인, 브랜드디자인, 배너디자인, POP 외 등록일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46639417&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
[NAVER/일본어] 네이버 본사 일본어 AI 학습데이터 사무직 채용,(주)휴먼코아,등록일 23/10/10,~ 10/16(월),경기 성남시 분당구,경력무관,대졸↑,파견직,,"머신러닝, 회계, 일본어, 리서치, 기획 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46730356&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
셀리맥스 글로벌팀 베트남 마케팅 지원 단기 아르바이트,(주)앱솔브랩,수정일 23/09/18,~ 10/18(수),서울 강남구,경력무관,학력무관,아르바이트,"12,000 원","온라인마케팅, 마케팅, 사무보조, 시장조사, SNS마케팅 외 수정일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46602165&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
[NAVER] 네이버 본사 일본어 AI 학습 데이터 사무지원 채용,(주)휴먼코아,등록일 23/10/04,~ 10/16(월),경기 성남시 분당구,경력무관,대졸↑,파견직,,"머신러닝, 회계, 일본어, 리서치, 기획 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46683198&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
[몽베스트] 온라인세일즈 경력사원 채용,한국청정음료(주),등록일 23/09/12,~ 10/13(금),서울 강남구,경력1년↑,대졸↑,정규직,,"거래처영업, 온라인영업, 이커머스, 영업, 쇼핑몰 외 등록일 23/09/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46563137&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
화장품 패키지 디자이너 정규직 채용,(주)윔브스컴퍼니,등록일 23/08/28,~ 10/27(금),서울 금천구,경력,학력무관,정규직,,"모델링, 원화, 라이노, 그래픽디자인, 패키지디자인 외 등록일 23/08/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46456581&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
모션그래픽 디자이너 경력/신입 채용,주식회사 에어리안,등록일 23/10/04,~ 11/03(금),서울 서초구,경력무관,초대졸↑,정규직,,"모션그래픽, 그래픽디자인, 프리미어, 파이널컷, 모바일APP 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46684282&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
[비즈라인] 온라인MD (경력) / AMD (신입) 채용공고 (화성 동탄),비즈라인,등록일 23/10/04,~ 11/03(금),경기 화성시,신입·경력,초대졸↑,정규직,,"유통MD, 상품분석, 채널관리, 상품관리, 주방 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46690081&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
[비비앙 향수] 콘텐츠/SNS/퍼포먼스 마케팅 신입 경력,비비앙,수정일 23/10/10,~ 11/03(금),서울 송파구,신입·경력,초대졸↑,정규직,,"퍼포먼스마케팅, 마케팅전략, 마케팅기획, 온라인마케팅, 마케팅 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46690427&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
[라라필] 화장품 교육 매니져 모집[정규직],(주)에이치투메디,수정일 23/09/26,~ 10/26(목),서울 강남구,경력무관,학력무관,정규직·기간제,,"제조, 화장품, 뷰티 수정일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46659170&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
태양광 시공 설계 엔지니어 신입/경력 채용,(주)나눔에너지,수정일 23/10/06,~ 11/04(토),제주 제주시,신입·경력,대졸↑,정규직,,"현장기사, Excel, 현장관리자, 문서작성, 공무 외 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46710687&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
3D그래픽스 OpenGL/WebGL,(주)케이에스컨설팅,등록일 23/10/01,~ 10/31(화),서울 강남구,경력4년↑,학력무관,정규직,,"머신러닝, 영상처리, Directx, 이미지프로세싱, WebGL 외 등록일 23/10/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46671477&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
화장품 마케팅 퍼포먼스마케터 경력사원 모집,(주)유엘코퍼레이션,수정일 23/09/28,~ 10/28(토),인천 연수구,경력,학력무관,정규직,,"마케팅전략, 마케팅기획, 광고마케팅, 온라인마케팅, 키워드광고 외 수정일 23/09/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46669007&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
[프레이저 플레이스 서울 호텔] 객실 서비스( FO ) 신입 경력직,Fraser Place Hotel (프레이저 플레이스 호텔),등록일 23/10/05,~ 11/04(토),서울 중구,신입·경력,학력무관,정규직,,"호텔리어, 콘도, 호텔, 프론트, GRO(컨시어지) 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46698155&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
"[크리스탈샘물] 생산관리팀 채용 (신입, 경력)",(주)씨엠,등록일 23/09/11,오늘마감,경기 가평군,경력무관,고졸↑,정규직·계약직,,"품질관리, 총무, 재고관리, 수/발주, 자재관리 외 등록일 23/09/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46557705&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
코스닥상장 2차전지 머신비전 개발자 모집 -근무지 동탄,에이치알브로스,등록일 23/10/02,~ 11/01(수),경기 화성시,경력6년↑,대졸↑,정규직,,"컴퓨터비전, 영상처리, 이미지프로세싱, C#, C++ 외 등록일 23/10/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46672212&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
"중견기업 전장(AVN) Linux System 개발 대리,과장,차장급 구함(",굿커리어,수정일 23/10/09,내일마감,서울 강남구,경력3년↑,대졸↑,정규직,,"머신러닝, 메타버스, FPGA, 정보통신, 챗봇 외 수정일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46667673&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
[프레이저 플레이스 서울 호텔] F&B 신입 경력직 채용,디에스디엘(주),등록일 23/10/04,~ 11/03(금),서울 중구,신입,초대졸↑,정규직,,"카페매니저, 호텔리어, 캐셔, 홀매니저, 매장매니저 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46690551&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
향 브랜드 BM (브랜드 매니저) 모집,에이엠컴퍼니,등록일 23/09/13,~ 11/12(일),경기 수원시 영통구,경력무관,초대졸↑,정규직·아르바이트,,"상품기획, 브랜드기획, BM(브랜드매니저), 화장품 등록일 23/09/13",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46573335&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=2b5175af-0913-4d46-b6e1-a4abf4423acd
