공고명,회사명,등록일,지원마감일,근무지역,경력,학력,근무형태,"급여(월급,연봉)",직무분야,링크
PLC H/W 개발,모트렉스(주),수정일 23/02/14,상시채용,경기전체,경력 5~10년,대졸↑,정규직,,"임베디드, H/W, 임베디드리눅스, H/W, 자동차 외 수정일 23/02/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45048822&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=f3225297-77d5-42da-8d74-b77f96a0f618
MCU 개발,모트렉스(주),수정일 23/02/14,상시채용,경기전체,경력 4~10년,대졸↑,정규직,,"MCU, RTOS, S/W, S/W, AUTOSAR 외 수정일 23/02/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45048875&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=f3225297-77d5-42da-8d74-b77f96a0f618
System Engineer,모트렉스(주),수정일 23/02/14,상시채용,경기전체,경력 3~10년,대졸↑,정규직,,"앱개발, SE(시스템엔지니어), 네트워크, 인프라, DevOps 외 수정일 23/02/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45048469&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=f3225297-77d5-42da-8d74-b77f96a0f618
BMS HW 개발,모트렉스(주),수정일 23/02/14,상시채용,경기전체,경력 5~10년,대졸↑,정규직,,"임베디드, H/W, 임베디드리눅스, H/W, 자동차 외 수정일 23/02/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45048527&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=f3225297-77d5-42da-8d74-b77f96a0f618
[대구연구소] 시스템반도체 HW Engineer(Sr급),(주)칩스앤미디어,수정일 23/06/20,상시채용,대구전체,경력 8~16년,대졸↑,정규직,,"SE(시스템엔지니어), 임베디드, FPGA, H/W, C++ 외 수정일 23/06/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45780252&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=f3225297-77d5-42da-8d74-b77f96a0f618
[판교/경력 2년이상] S/W개발자 모집,(주)에이텍모빌리티,등록일 23/10/10,~ 11/09(목),경기 성남시 분당구,경력2년↑,대졸↑,정규직,,"앱개발, 웹개발, 펌웨어, Android, C++ 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46721575&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=f3225297-77d5-42da-8d74-b77f96a0f618
자동차 OEM Qt SW 개발 경력자 채용,(주)아이나비시스템즈,수정일 23/09/13,상시채용,경기전체,경력 3~15년,초대졸↑,정규직,,"앱개발, 웹개발, 프론트엔드, SE(시스템엔지니어), S/W 외 수정일 23/09/13",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44349794&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=f3225297-77d5-42da-8d74-b77f96a0f618
충전기 Front-end 설계,모트렉스(주),수정일 23/02/14,상시채용,경기전체,경력 5~10년,대졸↑,정규직,,"임베디드, H/W, 임베디드리눅스, H/W, 자동차 외 수정일 23/02/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45048506&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=f3225297-77d5-42da-8d74-b77f96a0f618
SI 프론트엔드 개발자 채용,(주)유진로봇,수정일 23/09/15,상시채용,인천 연수구,경력 4~12년,초대졸↑,정규직,,"웹개발, 프론트엔드, ECMAScript, Git, Javascript 외 수정일 23/09/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46523937&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=f3225297-77d5-42da-8d74-b77f96a0f618
Application 개발,모트렉스(주),수정일 23/02/14,상시채용,경기전체,경력 3~10년,대졸↑,정규직,,"S/W, C++, C언어, Linux, Qt 외 수정일 23/02/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45048946&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=f3225297-77d5-42da-8d74-b77f96a0f618
[핵심기술연구소] RF/아날로그 IC 설계 개발자,(주)라닉스,수정일 23/09/12,상시채용,서울 강남구,경력 4~15년,대졸↑,정규직,,"임베디드, H/W, C++, C언어, 임베디드리눅스 외 수정일 23/09/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46512922&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=f3225297-77d5-42da-8d74-b77f96a0f618
Linux System 개발,모트렉스(주),수정일 23/02/14,상시채용,경기전체,경력 4~10년,대졸↑,정규직,,"프론트엔드, SE(시스템엔지니어), 네트워크, S/W, C++ 외 수정일 23/02/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45048920&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
[대구연구소] 시스템반도체 HW Engineer(Leader급),(주)칩스앤미디어,수정일 23/06/20,상시채용,대구전체,경력 8~16년,대졸↑,정규직,,"임베디드, H/W, C++, C언어, 임베디드리눅스 외 수정일 23/06/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45780316&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
Bluetooth/WiFi 개발,모트렉스(주),수정일 23/02/14,상시채용,경기전체,경력 5~10년,대졸↑,정규직,,"앱개발, 웹개발, SE(시스템엔지니어), S/W, Android 외 수정일 23/02/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45048910&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
쌍신전자통신(주) 연구원 정규직 채용,쌍신전자통신(주),등록일 23/09/14,~ 10/14(토),세종특별자치시,경력1년↑,대졸↑,정규직,,"연구원, 전자 등록일 23/09/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46579668&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
[라닉스] 경력 '미래자동차'를 위한 5G-NR SW개발자 모집,(주)라닉스,등록일 23/10/05,~ 11/04(토),서울 강남구,경력10년↑,대졸↑,정규직,,"임베디드, 펌웨어, MCU, S/W, R&D 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46692537&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
[모빌리티 서비스] 경로 탐색엔진 개발자 채용,(주)아이나비시스템즈,등록일 23/10/06,상시채용,경기전체,경력 3~10년,초대졸↑,정규직,,"백엔드/서버개발, 웹개발, 프론트엔드, SE(시스템엔지니어), C++ 외 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46710913&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
Ethernet Programming,모트렉스(주),수정일 23/02/14,상시채용,경기전체,경력 3~10년,대졸↑,정규직,,"웹개발, 네트워크, S/W, C++, C언어 외 수정일 23/02/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45048965&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
Android Automotive Frameworks 개발,모트렉스(주),수정일 23/02/14,상시채용,경기전체,경력 5~10년,대졸↑,정규직,,"앱개발, 웹개발, SE(시스템엔지니어), S/W, Android 외 수정일 23/02/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45048873&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
차량용 Cyber Security SW개발,모트렉스(주),수정일 23/02/14,상시채용,경기전체,경력 3~10년,대졸↑,정규직,,"웹개발, S/W, C++, C언어, Java 외 수정일 23/02/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45048939&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
모빌리티 서비스 경로안내 엔진 SW 개발자 채용,(주)아이나비시스템즈,등록일 23/05/15,상시채용,경기전체,경력 3~15년,초대졸↑,정규직,,"앱개발, 웹개발, 프론트엔드, 네트워크, S/W 외 등록일 23/05/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45702797&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
Radio/Audio SW개발,모트렉스(주),수정일 23/02/14,상시채용,경기전체,경력 5~10년,대졸↑,정규직,,"웹개발, S/W, C++, C언어, Java 외 수정일 23/02/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45048833&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
Point Cloud 데이터 분석 SW 개발자,(주)아이나비시스템즈,수정일 23/07/28,상시채용,경기전체,경력 5~12년,대졸↑,정규직,,"웹개발, 프론트엔드, S/W, C++, C언어 외 수정일 23/07/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46244014&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
[아이나비시스템즈] 데브옵스 엔지니어 경력 사원 모집,(주)아이나비시스템즈,등록일 23/09/25,~ 10/25(수),경기 성남시 분당구,경력 3~7년,대졸↑,정규직,,"SE(시스템엔지니어), 인프라, S/W, AWS, Docker 외 등록일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46652166&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
로봇 전장부&회로부 설계 AI 개발자,엔쓰리엔(주),수정일 23/10/11,~ 12/05(화),서울 강남구,경력3년↑,초대졸↑,정규직,,"임베디드, 회로설계, 자동제어, 펌웨어, PLC 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46713497&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
"Node.js 백엔드 개발자, IoT플랫폼 개발자",씨케이스택(주),수정일 23/04/21,상시채용,경기전체,신입·경력,대졸↑,정규직,,"백엔드/서버개발, 웹개발, 프론트엔드, DBA, SE(시스템엔지니어) 외 수정일 23/04/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=42100336&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
"Linux based 차량용 SW 개발자(C / C++) 모집 (신입, 경력)",(주)씨코드,수정일 23/10/10,~ 10/28(토),경기 용인시 기흥구,경력무관,초대졸↑,정규직·인턴직,,"임베디드, C++, C언어, Linux, 임베디드리눅스 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46462235&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
[베스텔라랩] iOS 개발자(경기/대구)(병특가능),(주)베스텔라랩,등록일 23/09/26,~ 10/16(월),경기전체,경력 2~10년,초대졸↑,정규직,,"백엔드/서버개발, 앱개발, 웹개발, 인프라, AWS 외 등록일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46654556&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
"Android 기반 차량용 SW 개발자 모집 (신입, 경력)",(주)씨코드,수정일 23/10/10,~ 10/28(토),경기 용인시 기흥구,경력무관,초대졸↑,정규직·인턴직,,"앱개발, 임베디드, Android, Java, Linux 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46462195&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
[베스텔라랩] 안드로이드 개발자(경기/대구)(병특가능),(주)베스텔라랩,등록일 23/09/26,~ 10/16(월),경기전체,경력 2~10년,초대졸↑,정규직,,"백엔드/서버개발, 앱개발, 웹개발, 인프라, Android 외 등록일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46654560&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
PCB 회로 설계,오토엘(주),등록일 23/08/31,상시채용,경기전체,경력 3~10년,대졸↑,정규직,,"임베디드, H/W, 임베디드리눅스, H/W, OrCAD 외 등록일 23/08/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46480571&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
인공지능 영상 알고리즘 개발자 채용 모집,주식회사 몹티콘,등록일 23/09/14,내일마감,서울 구로구,경력무관,대졸↑,정규직,,"딥러닝, 머신러닝, S/W, C++, C언어 외 등록일 23/09/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46585401&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
PM 프로젝트매니저 / 컨설팅 (경력 4년 이내),(주)페스카로,등록일 23/09/26,~ 10/20(금),경기 수원시 영통구,신입·경력,대졸↑,정규직,,"보안컨설팅, 정보보안, IT컨설팅, ICT컨설팅, 솔루션 외 등록일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46659421&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
[WATA Inc] 개발 기술 총괄 및 시스템 기획자,(주)와따,수정일 23/09/01,상시채용,경기전체,경력 9~18년,초대졸↑,정규직,,"백엔드/서버개발, 웹개발, 프론트엔드, 인프라, S/W 외 수정일 23/09/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45603440&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
F/W 펌웨어 개발,오토엘(주),등록일 23/06/05,상시채용,경기전체,경력 3~15년,대졸↑,정규직,,"임베디드, 펌웨어, FPGA, H/W, C++ 외 등록일 23/06/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45860593&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
[에스유엠] 하드웨어(H/W) 설계 인원 채용,(주)에스유엠,등록일 23/09/18,~ 11/17(금),경기 시흥시,경력무관,초대졸↑,정규직,,"R&D, 자동차튜닝, 제품설계, 기구설계, 부품설계 외 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46606440&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
[베스텔라랩] 영상분석 개발자(경기/대구)(병특가능),(주)베스텔라랩,등록일 23/09/26,~ 10/16(월),경기전체,경력 2~10년,초대졸↑,정규직,,"데이터분석가, 백엔드/서버개발, 웹개발, SE(시스템엔지니어), 딥러닝 외 등록일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46654567&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
리더 백엔드 JAVA 자바 개발자 모집,(주)와따,수정일 23/09/15,상시채용,경기전체,경력 8~18년,초대졸↑,정규직,,"백엔드/서버개발, 웹개발, 프론트엔드, 인프라, AWS 외 수정일 23/09/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40755923&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
FPGA 로직 개발 엔지니어,오토엘(주),등록일 23/06/15,상시채용,경기전체,경력 3~15년,대졸↑,정규직,,"임베디드, FPGA, H/W, 임베디드리눅스, FPGA 외 등록일 23/06/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45937383&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
임베디드 소프트웨어 개발,오토엘(주),등록일 23/08/31,상시채용,경기전체,경력 3~10년,대졸↑,정규직,,"임베디드, FPGA, S/W, C++, C언어 외 등록일 23/08/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46480530&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
임베디드 보안SW 개발 (차량 제어기용),(주)페스카로,등록일 23/09/26,~ 10/20(금),전북 군산시,경력 8~20년,대졸↑,정규직,,"정보보안, 솔루션, 임베디드, H/W, MCU 외 등록일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46659410&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
안드로이드 앱(Android App) 개발자 채용,(주)이지트래픽,등록일 23/09/20,상시채용,경기 안양시 동안구,경력3년↑,학력무관,정규직,,"앱개발, Android, Java, Javascript, 도시교통 외 등록일 23/09/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46621122&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
TARA 담당자 (위협 분석 및 위험도 평가),(주)페스카로,등록일 23/09/26,~ 10/20(금),경기 수원시 영통구,경력4년↑,대졸↑,정규직,,"보안컨설팅, 정보보안, ICT컨설팅, 취약점진단, 연구원 외 등록일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46659430&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
프론트엔드 리액트 React 리더 개발자 모집,(주)와따,수정일 23/09/25,~ 12/31(일),경기전체,경력 7~19년,초대졸↑,정규직,,"웹개발, 프론트엔드, ECMAScript, Git, Javascript 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46438382&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
SW/솔루션 신입 및 경력,(주)라온로드,수정일 23/07/12,상시채용,경기전체,신입·경력,대졸↑,정규직,,"SE(시스템엔지니어), S/W, Windows, C++, C언어 외 수정일 23/07/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45478884&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
HW/임베디드 신입 및 경력,(주)라온로드,수정일 23/07/12,상시채용,경기전체,신입·경력,대졸↑,정규직,,"SE(시스템엔지니어), 임베디드, H/W, C++, C언어 외 수정일 23/07/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45478863&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
[서울]로봇서비스 제공회사에서 모바일 로봇제어SW 개발자 모집,(주)솔찬컴퍼니,등록일 23/09/29,채용시,서울 금천구,경력3년↑,대졸↑,정규직,,"알고리즘, C++, Git, Python, 로봇엔지니어 외 등록일 23/09/29",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46670135&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
[서울]로봇서비스 제공회사에서 Computer Vision SW 개발자 모집,(주)솔찬컴퍼니,등록일 23/09/29,채용시,서울 금천구,경력2년↑,대졸↑,정규직,,"알고리즘, S/W, C++, Git, Python 외 등록일 23/09/29",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46670134&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
PCB 회로설계 3년 이상,탑커리어인사이트,등록일 23/10/06,내일마감,서울 강남구,경력 3~15년,학력무관,정규직,,"R&D, 회로설계, PCB, 반도체, H/W 외 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46704065&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
연구소 : 로봇 소프트웨어 개발자 채용,(주)고스트로보틱스테크놀로지,등록일 23/10/10,채용시,서울 강남구,경력 4~10년,대졸↑,정규직,,"S/W, 로봇엔지니어, 네트워크, 딥러닝, 회로설계 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46729502&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
전기산업기사- 영업직 채용 신입/경력 채용(서울근무가능자),주식회사 웰스텍,등록일 23/09/26,~ 10/26(목),서울 강남구,경력 1~10년,초대졸↑,정규직,,"앱개발, 웹개발, SI개발, 건설영업, 솔루션기술영업 외 등록일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46653631&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=bcaca7f6-00c1-4ac1-84d9-91144a3cec06
[에이젠글로벌] Backend (java) Engineer,(주)에이젠글로벌,수정일 23/10/11,~ 11/30(목),서울전체,경력 3~5년,대졸↑,정규직,,"백엔드/서버개발, 웹개발, DBA, 딥러닝, 머신러닝 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45208713&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=879f1a63-80da-46ad-acf6-9009a7642fa7
[에이젠글로벌] Python Backend Engineer,(주)에이젠글로벌,수정일 23/10/11,~ 11/30(목),서울전체,경력 3~5년,대졸↑,정규직,,"백엔드/서버개발, 웹개발, 프론트엔드, DBA, 딥러닝 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45208631&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=879f1a63-80da-46ad-acf6-9009a7642fa7
[에이젠글로벌] React Frontend Engineer,(주)에이젠글로벌,수정일 23/10/11,~ 11/30(목),서울전체,경력 3~5년,대졸↑,정규직,,"웹개발, 퍼블리셔, 프론트엔드, 반응형웹, 빅데이터 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45856815&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=879f1a63-80da-46ad-acf6-9009a7642fa7
[에이젠 글로벌] DevOps Engineer,(주)에이젠글로벌,수정일 23/10/11,~ 11/30(목),서울전체,경력 3~5년,대졸↑,정규직,,"백엔드/서버개발, 웹개발, SE(시스템엔지니어), 인프라, 클라우드 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45856924&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=879f1a63-80da-46ad-acf6-9009a7642fa7
로봇 개발 엔지니어 [금천구],반석써치(주),등록일 23/10/08,~ 11/07(화),서울 금천구,경력 7~15년,대졸↑,정규직,,"로봇엔지니어, R&D기획, 기계 등록일 23/10/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46715792&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=879f1a63-80da-46ad-acf6-9009a7642fa7
