공고명,회사명,등록일,지원마감일,근무지역,경력,학력,근무형태,"급여(월급,연봉)",직무분야,링크
05. After sales service manager [luxury/retail],베스트네트워크㈜,등록일 23/10/11,~ 11/10(금),서울 강남구,경력10년↑,학력무관,정규직,,"고객관리, 고객관리, 의류·의상, 패션 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46733984&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
대기업 튀니지법인 SCM 담당 대리과장초,HR컨설팅(주),등록일 23/10/11,~ 11/10(금),아프리카 튀니지,경력 4~10년,대졸↑,정규직·해외취업,,"무역사무원, 무역MR, 항공무역, 해상무역, 해외영업 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46738722&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
[시원스쿨] 법무담당자 채용,(주)에스제이더블유인터내셔널,수정일 23/10/11,~ 10/18(수),서울 영등포구,경력 1~5년,대졸↑,정규직,,"법무사, 변호사, 사내변호사, 법률사무원, 특허분석 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46728305&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
온라인 마케팅 디자이너 계약직 (정규직전환가능),구정마루(주),등록일 23/10/10,~ 12/04(월),서울 강남구,경력무관,초대졸↑,계약직,,"SNS, 영상디자이너, SNS마케팅, 광고마케팅, 디지털마케팅 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46723869&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
간호조무사 채용 공고 - 정규직,수이비인후과의원,등록일 23/09/25,~ 10/25(수),대전 서구,경력무관,고졸↑,정규직,,"간호조무사, 이비인후과 등록일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46648222&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
[동물권행동 카라] 동물복지팀 단기 근로자 채용합니다,(사)동물권행동카라,등록일 23/10/10,채용시,경기 파주시,경력무관,학력무관,계약직,,"동물관리, 동물돌봄, 협회, 사단법인, 시민단체 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46724106&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
프랑스 제과제빵 디저트 파티쉐 팀 모집 Tuff enuff roasters,터프이너프,수정일 23/10/09,상시채용,경기 평택시,경력무관,학력무관,정규직,240 이상 (면접 후 협의),"메뉴개발, 바리스타, 부주방장, 제과/제빵사, 주방장 외 수정일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46356872&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
[시원스쿨] 웹퍼블리셔 채용,(주)에스제이더블유인터내셔널,등록일 23/10/05,~ 10/18(수),서울 영등포구,경력무관,학력무관,정규직,,"퍼블리셔, 웹표준·웹접근성, Git, Javascript, ISMS 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46695358&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
[구로디지털단지역] 생산본부 QC 팀장급 채용,텐텍(주),등록일 23/09/19,~ 11/18(토),서울 구로구,경력무관,초대졸↑,정규직,,"품질검사원, 품질분석, 품질관리, 생산, 품질보증 외 등록일 23/09/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46615953&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
"서유럽,북유럽 여행 상품 매니저(OP) 신입 정규직 채용",(주)링켄리브,수정일 23/09/21,~ 10/20(금),서울 영등포구,신입,고졸↑,정규직,,"관광가이드, 관광통역안내사, 매표/검표, 커뮤니티매니저, 고객안내 외 수정일 23/09/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46628107&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
(주)온리정보통신 대표이사 비서 모집,(주)온리정보통신,등록일 23/10/10,~ 11/09(목),서울 구로구,경력무관,초대졸↑,정규직,,"임원비서, 비서, 문서작성, 네트웍구축, 통신 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46719892&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
프랑스 페스츄리 전문 터프이너프 로스터스 제과제빵 팀 구인,터프이너프,수정일 23/10/09,상시채용,경기 평택시,경력무관,학력무관,정규직,240 이상 (면접 후 협의),"메뉴개발, 바리스타, 부주방장, 제과/제빵사, 주방장 외 수정일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46356881&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
레뱅 와인 브랜드매니저 / 하드리커맥주 브랜드매니저,(주)레뱅,등록일 23/10/10,~ 12/09(토),서울 서초구,경력1년↑,학력무관,정규직,,"브랜드마케팅, BM(브랜드매니저), 마케팅, 홍보, 유통업 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46719317&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
바이럴마케팅 네이버 블로그포스팅 관리팀 사원 모집,(주)모두의마케팅,등록일 23/10/10,~ 11/09(목),경기 안양시 동안구,경력무관,학력무관,정규직·인턴직,"2,520 이상 (면접 후 협의)","광고마케팅, 바이럴마케팅, 광고주관리, 광고기획, SNS마케팅 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46731458&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
프랑스 페스츄리 전문 제과제빵 파티쉐팀 구인 Tuff enuff haus,터프이너프로스터스,수정일 23/10/09,상시채용,경기 평택시,경력무관,학력무관,정규직,240 이상 (면접 후 협의),"메뉴개발, 바리스타, 부주방장, 제과/제빵사, 주방장 외 수정일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46356814&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
아기자기한 카페의 디저트를 담당하는 파티쉐 모집 터프이너프,터프이너프,등록일 23/10/09,~ 11/08(수),경기 평택시,경력무관,학력무관,정규직,240 이상 (면접 후 협의),"메뉴개발, 바리스타, 부주방장, 제과/제빵사, 주방장 외 등록일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46717240&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
인테리어 및 설계 경력직 채용,(주)티나디자인,등록일 23/09/21,~ 10/21(토),서울 서초구,신입·경력,초대졸↑,정규직,,"공간디자인, 실내디자인, 공무, 건축구조설계, 인테리어공사 외 등록일 23/09/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46625530&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
[소피텔 앰배서더 서울 호텔] 구매부 경력직원 채용,(주)에이에이호텔매니지먼트,등록일 23/10/11,~ 10/17(화),서울 송파구,경력4년↑,학력무관,계약직,,"호텔리어, 호텔, 구매관리, 재고관리, 수/발주 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46734021&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
(주)흥국에프엔비 물류현장직(택배/창고관리) 채용공고,(주)흥국에프엔비,수정일 23/10/05,채용시,충북 음성군,경력무관,학력무관,정규직,,"물류관리, 물류사무원, 재고관리, 창고관리, 상하차 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46581987&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
특수가스제조업 설비기술팀(전기 파트) 신입사원 모집 공고,칸토덴카화인프로덕츠한국(주),등록일 23/09/22,~ 10/22(일),충남 천안시 동남구,신입,고졸↑,정규직,,"전기설계, 전기제어, 반도체, 화학 등록일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46638617&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
[상장 준비사] 생산관리 정규직 모집 공고,(주)21세기,등록일 23/10/04,~ 12/03(일),경기 화성시,경력 3~10년,대졸↑,정규직,,"자동화설계, 3D설계, 금속, 장비/공구, MES 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46677456&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
2023년 하반기 패션 해외 및 온라인 MD,에토스,수정일 23/10/10,채용시,서울 마포구,경력2년↑,초대졸↑,정규직,,"온라인MD, 패션MD, 디자인회사 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46527483&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
[아이티앤] 인프라/네트워크(차장급) 경력직 채용,(주)아이티앤,수정일 23/10/04,내일마감,서울 광진구,경력5년↑,초대졸↑,정규직,,"정보보안, SE(시스템엔지니어), 네트워크, 방화벽, 인프라 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46566919&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
[소피텔 앰배서더 서울 호텔] 객실부 채용,(주)에이에이호텔매니지먼트,등록일 23/10/11,~ 10/17(화),서울 송파구,신입·경력,학력무관,계약직,,"호텔리어, GRO(컨시어지), 프론트, 호텔, 호텔 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46733938&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
[시원스쿨] 앱개발(안드로이드) 담당자 채용,(주)에스제이더블유인터내셔널,등록일 23/10/05,~ 10/18(수),서울 영등포구,경력무관,학력무관,정규직,,"앱개발, Android, Java, Objective-C, 유지보수 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46695300&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
[호반호텔앤리조트] 포레스트리솜 해브나인스파 입장소/라이프가,(주)호반호텔앤리조트,등록일 23/10/09,~ 11/08(수),충북 제천시,경력무관,고졸↑,정규직·계약직,,"안전요원, 리조트, 고객응대, 호텔, 콘도 외 등록일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46718280&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
쇼핑몰 고객상담 및 CS 정규직 채용,주식회사라테르,등록일 23/10/10,~ 11/09(목),경기 남양주시,경력,학력무관,정규직,,"인바운드, CS, 게시판관리, 고객관리, 교환/반품 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46728761&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
홍소율 쉐프 제과제빵 파티쉐 팀 모집합니다. Tuff enuff,터프이너프로스터스,수정일 23/10/09,상시채용,경기 평택시,경력무관,학력무관,정규직,240 이상 (면접 후 협의),"메뉴개발, 바리스타, 부주방장, 제과/제빵사, 주방장 외 수정일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46356826&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
[시원스쿨] 삽화 체험형 인턴 채용,(주)에스제이더블유인터내셔널,등록일 23/09/18,~ 10/18(수),서울 영등포구,경력무관,학력무관,기간제·계약직,205 이상 (면접 후 협의),"북디자인, 일러스트레이터, 편집디자인, 폰트디자인, 표지디자인 외 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46607820&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
천안 의료기기 회사 품질관리 관리자(과장/차장급) 모집합니다.,(주)메디퍼스트,수정일 23/09/20,~ 10/20(금),충남 천안시 동남구,경력4년↑,초대졸↑,정규직,,"품질관리, 품질보증, 제조업 회사본사 수정일 23/09/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46618216&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
신정개발특장차(주) 재무/원가/자금 경력직 모집,신정개발특장차주식회사,등록일 23/10/04,~ 12/03(일),울산 울주군,경력5년↑,학력무관,정규직,,"법인결산, 세무신고, 원가관리, 자금관리, 재무회계 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46678856&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
의료기기 회사 오퍼레이터 생산 관리자 모집,(주)필텍바이오,수정일 23/10/10,~ 10/19(목),충남 천안시 동남구,경력3년↑,학력무관,정규직,"3,700 만원","기계조작원, 생산관리, 설비OP, 기술엔지니어, 생산 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46610887&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
[프레이저 플레이스 서울 호텔] 조리 팀장 및 조리 신입 경력,Fraser Place Hotel (프레이저 플레이스 호텔),등록일 23/10/05,~ 11/04(토),서울 중구,신입·경력,학력무관,정규직,,"바리스타, 바텐더, 부주방장, 소믈리에, 조리사 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46698227&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
[프레이저 플레이스 서울 호텔] 프론트 데스크 신입 경력 채용,디에스디엘(주),등록일 23/10/04,~ 11/03(금),서울 중구,신입·경력,초대졸↑,정규직,,"벨멘/도어맨, 호텔리어, GRO(컨시어지), 고객응대, 접수/예약 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46690091&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
연구소 (제품 개발) 및 PCB & FPCB 제조기술 (신입 지원 가능),(주)아젠컴,등록일 23/09/19,채용시,경기 시흥시,신입·경력,대졸↑,정규직,,"연구원, 고분자, 기술연구, 공정엔지니어, 기술엔지니어 외 등록일 23/09/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46608538&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
제과제빵 Tuff enuff roasters 프랑스 파티쉐 팀원 모집합니다.,터프이너프로스터스,등록일 23/10/09,~ 11/08(수),경기 평택시,경력무관,학력무관,정규직,240 이상 (면접 후 협의),"메뉴개발, 바리스타, 부주방장, 제과/제빵사, 주방장 외 등록일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46717246&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
영양사 채용 모집,골든메디컬케어,등록일 23/10/11,채용시,대전 서구,경력무관,학력무관,정규직,,"영양사, 복지시설 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46733461&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
인사총무 담당자 경력사원 모집 공고(대리-차장),(주) 국제선박투자운용,수정일 23/10/06,~ 10/29(일),서울 중구,경력6년↑,초대졸↑,정규직,,"총무, 교육행정, 비품관리, 사내행사, 사무행정 외 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46466357&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
[글로우서울 도넛정수 창신점] 파티쉐/베이커리 디저트 스탭,Glow seoul,등록일 23/09/11,채용시,서울 종로구,경력무관,학력무관,정규직,,"바리스타, 제과/제빵사, 조리사, 주방보조, 홀매니저 외 등록일 23/09/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46559526&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
WOOYOUNGMI 남성복 디자이너 채용,(주)쏠리드,수정일 23/09/06,채용시,서울 광진구,경력 3~5년,초대졸↑,정규직,,"의상디자인, 샘플링, 의류·의상 수정일 23/09/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46524765&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
[프레이저 플레이스 서울 호텔] 시설팀장 및 전기 선임,디에스디엘(주),등록일 23/10/04,~ 11/03(금),서울 중구,경력,학력무관,정규직,,"건축기사, 기계기사, 보일러기사, 전기기사, 현장기사 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46690917&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
[시원스쿨] 웹개발 부문(팀장/팀원) 채용,(주)에스제이더블유인터내셔널,등록일 23/10/05,~ 10/18(수),서울 영등포구,경력 8~12년,대졸↑,정규직,,"백엔드/서버개발, 웹개발, 프론트엔드, API, Java 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46695406&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
[대기업IT계열사] 전기(계장)설계 / 제어설계 채용 -근무지:광양,나우써치,등록일 23/10/09,~ 10/15(일),전남 광양시,경력 3~15년,대졸↑,정규직,,"자동제어, 장비제어, 전기제어, 전자제어, 계측제어 외 등록일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46718010&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
국내 중견 제약사 의료기기(필러 등) 해외RA 포지션,(주)마이더스에이치알,등록일 23/10/09,~ 10/15(일),경기 성남시 분당구,경력 3~10년,대졸↑,정규직,,"RA, 의료기기연구, 서치펌, 헤드헌팅 등록일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46718778&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
[태피툰] 웹툰 영어 에디터,콘텐츠퍼스트(주),등록일 23/09/25,~ 10/25(수),서울 강남구,경력무관,초대졸↑,정규직,,"통/번역, 영어, 에디터, 컨텐츠제공, 인터넷만화 등록일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46648402&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
화장품BM팀 _ 글로벌 화장품 BM (대리~과장) [서울],주식회사 에스크컴퍼니,수정일 23/09/27,~ 10/26(목),서울 강남구,경력 3~16년,고졸↑,정규직,,"광고마케팅, 브랜드마케팅, AE(광고기획자), BM(브랜드매니저), 광고기획 외 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46665610&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
[호반호텔앤리조트] 포레스트리솜 식음팀 신입/경력 모집,(주)호반호텔앤리조트,등록일 23/10/09,~ 11/08(수),충북 제천시,경력무관,고졸↑,정규직,"3,020 만원","매장매니저, 리조트, 매장관리, 캐셔, 홀서빙 외 등록일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46718255&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
[시원스쿨랩] 시험영어 웹디자이너 채용,(주)에스제이더블유인터내셔널,수정일 23/09/18,~ 10/18(수),서울 영등포구,경력2년↑,초대졸↑,정규직,,"이벤트프로모션, 모바일디자인, 배너디자인, 웹디자인, 콘텐츠디자인 외 수정일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46603535&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
생산근로자 경력무관 채용합니다(정규직),(주)크렌즈,등록일 23/09/05,~ 11/04(토),경기 부천시 원미구,경력무관,학력무관,정규직,,"전자제어, 금속, 자동차, 전자 등록일 23/09/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46509627&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
[평촌] (주)이즈미디어 전장설계팀 채용(경력),(주)이즈미디어,등록일 23/08/24,~ 10/23(월),경기 안양시 동안구,경력,학력무관,정규직,,"로봇설계, 기술엔지니어, 설계엔지니어, 전장설계, 회로설계 외 등록일 23/08/24",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46431023&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
지팬스스마트로 Data Insight Team Back-End 채용합니다,지팬스 스마트로,등록일 23/09/18,상시채용,서울 서초구,경력1년↑,학력무관,정규직,,"백엔드/서버개발, 데이터시각화, 빅데이터, Git, Java 외 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46598171&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
[상장 준비사] 레이저 응용 공정/장비개발 경력자 모집,(주)21세기,등록일 23/10/04,~ 12/03(일),경기 화성시,신입·경력,대졸↑,정규직,,"기계설계, 자동화설계, 3D설계, AutoCAD, 장비개발 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46677438&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
[프레이저 플레이스 서울 호텔] 식음 서비스 신입 경력직 채용,Fraser Place Hotel (프레이저 플레이스 호텔),등록일 23/10/05,~ 11/04(토),서울 중구,신입·경력,초대졸↑,정규직,,"매장매니저, 바리스타, 바텐더, 소믈리에, 카페매니저 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46698280&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
